 Matriz de Rigidez - Plotar x=[0 0.25 0.5 0.75 1.0] versus Solucao=[s5 s29 s6 s35 s4]
 
    -44516972.153559           -0.040488            0.000000            0.000000       -30351.887717           -0.000192          344.755027       -21207.106739       244564.282681            0.000000            0.000000            0.000000           -0.001761      -197552.746340    -44119349.606492            0.000000            0.000000           -0.014797     -2266636.160304    -45714050.631226           -0.000599           -0.007982           -0.074033            0.000000            0.000000            0.000000            0.000266           -0.004848           60.657061        -2759.887498           -0.001254      -116979.062542          915.528201            0.000000            0.000000            0.000000           -0.050775 
           -0.000032            0.000000           -0.002533           -0.108735           -0.000683           -0.130715           -0.106729           -0.081862           -0.000279           -0.143956           -0.235400           -0.000189           -0.185391            0.000000           -0.084381           -0.104298           -0.000097           -0.000017           -0.000957           -0.000599            1.719800           -0.013861           -0.002629           -0.005076           -0.018996           -0.000202            0.210835           -0.068455           -0.064115           -0.008050           -0.205013           -0.000519           -0.037243           -0.038456           -0.129852           -0.151310           -0.000001 
           -0.003167           -0.162846           -0.019231           -0.022946            0.000000           -0.000014           -0.001483           -0.145919           -0.070042           -0.184249           -0.020797           -0.177517            0.263297           -0.013873           -0.061222           -0.060449           -0.089159            0.234908           -0.000049           -0.007982           -0.013861            1.291628           -0.063362           -0.068708           -0.182940           -0.001700           -0.189191           -0.047440            0.000000            0.000000           -0.000179           -0.000001           -0.000001           -0.088382           -0.000185           -0.000559           -0.092378 
           -0.070173           -0.108170            0.000000            0.000000           -0.000002           -0.000008           -0.011945            0.078717            0.076565            0.000000            0.000000            0.000000           -0.114698           -0.095423           -0.083440            0.000000            0.000000           -0.040616           -0.006725           -0.074033           -0.002629           -0.063362            0.561965            0.000000            0.000000            0.000000           -0.045218           -0.065185            0.000000            0.000000           -0.000370           -0.000221           -0.000050            0.000000            0.000000            0.000000            0.065023 
            0.000000           -0.277962           -0.164645           -0.001372            0.000000           -0.000015            0.000000            0.000000            0.000000           -0.031098           -0.076326            0.286535           -0.214702            0.000000            0.000000           -0.165781           -0.188128            0.018342            0.000000            0.000000           -0.005076           -0.068708            0.000000            1.152787            0.087973           -0.144384           -0.086158            0.000000            0.000000            0.000000            0.000000            0.000000            0.000000           -0.119284           -0.000774           -0.001226            0.000000 
            0.000000           -0.091441       135392.530844       -19193.528644            0.000000           -0.001834            0.000000            0.000000            0.000000            0.026087          301.850378        -1512.561113           -0.176183            0.000000            0.000000       -18210.241924         2537.967033           -0.132828            0.000000            0.000000           -0.018996           -0.182940            0.000000            0.087973        -1427.604877       177581.559930           -0.089552            0.000000            0.000000            0.000000            0.000000            0.000000            0.000000           -0.223222           -0.030069           -0.031735            0.000000 
            0.000000           -0.071178    -52041401.320583     -7962079.527520            0.000000           -0.000037            0.000000            0.000000            0.000000           -0.043212        44510.046823       312295.110325           -0.001241            0.000000            0.000000    -36505166.672674      -526667.238299           -0.007711            0.000000            0.000000           -0.000202           -0.001700            0.000000           -0.144384       177581.559930    -45054325.489913           -0.000993            0.000000            0.000000            0.000000            0.000000            0.000000            0.000000           -0.013982           -0.003559           -0.001185            0.000000 
            0.005626           -0.000972           -0.003441           -0.046741           -0.000109           -0.122830           -0.079244           -0.148757           -0.005726           -0.204393           -0.195479           -0.009752            0.270826           -0.000036           -0.073484           -0.084418           -0.003313           -0.020994           -0.001155            0.000266            0.210835           -0.189191           -0.045218           -0.086158           -0.089552           -0.000993            1.334465           -0.076206           -0.003225           -0.000719           -0.112197           -0.000218           -0.008373            0.000148           -0.038155           -0.168976           -0.002140 
            0.012916           -0.000143            0.000000            0.000000           -0.008518           -0.110679            0.087963           -0.008891           -0.018762            0.000000            0.000000            0.000000           -0.152305           -0.000080           -0.070559            0.000000            0.000000           -0.002739           -0.070273           -0.004848           -0.068455           -0.047440           -0.065185            0.000000            0.000000            0.000000           -0.076206            0.811617           -0.068837           -0.030421            0.020023           -0.023673           -0.102474            0.000000            0.000000            0.000000           -0.002032 
            4.232451            0.000000            0.000000            0.000000      2549869.987896           -0.032066         -582.199588           -3.230793            0.000000            0.000000            0.000000            0.000000           -0.000039            0.000000      -135417.712099            0.000000            0.000000            0.000000       169013.481303           60.657061           -0.064115            0.000000            0.000000            0.000000            0.000000            0.000000           -0.003225           -0.068837       -47111.838305       216416.642241           -0.171820      1046353.597744       -80710.535158            0.000000            0.000000            0.000000            0.000000 
         -192.579007            0.000000            0.000000            0.000000    -12273803.322873           -0.040962         6848.840550          146.746946            0.000000            0.000000            0.000000            0.000000           -0.000018            0.000000       132304.026870            0.000000            0.000000            0.000000     -1953888.146746        -2759.887498           -0.008050            0.000000            0.000000            0.000000            0.000000            0.000000           -0.000719           -0.030421       216416.642241     -1070901.983747           -0.098947     -6461664.034757       416362.508775            0.000000            0.000000            0.000000            0.000000 
            0.000176            0.000000            0.000000            0.000000           -0.030138           -0.040068           -0.000435           -0.071448           -0.000066            0.000000            0.000000            0.000000           -0.016479            0.000000            0.024451            0.000000            0.000000            0.000000           -0.032529           -0.001254           -0.205013           -0.000179           -0.000370            0.000000            0.000000            0.000000           -0.112197            0.020023           -0.171820           -0.098947            0.794837           -0.030262           -0.028281            0.000000            0.000000            0.000000            0.000000 
        -8162.540712            0.000000            0.000000            0.000000    -69370845.519129           -0.009141       136190.189521         6220.213777           -0.001133            0.000000            0.000000            0.000000           -0.000034            0.000000    -12891487.935186            0.000000            0.000000            0.000000    -40414461.363813      -116979.062542           -0.000519           -0.000001           -0.000221            0.000000            0.000000            0.000000           -0.000218           -0.023673      1046353.597744     -6461664.034757           -0.030262    -63443882.209167      2727698.147139            0.000000            0.000000            0.000000            0.000000 
           63.884789            0.000000            0.000000            0.000000      4694470.317557           -0.090036        -3123.039114          -48.740690           -0.000068            0.000000            0.000000            0.000000           -0.000593            0.000000         2043.263410            0.000000            0.000000            0.000000       868916.790353          915.528201           -0.037243           -0.000001           -0.000050            0.000000            0.000000            0.000000           -0.008373           -0.102474       -80710.535158       416362.508775           -0.028281      2727698.147139      -165879.641852            0.000000            0.000000            0.000000            0.000000 
            0.000000           -0.000729           -0.002407           -0.292846            0.000000           -0.252538            0.000000            0.000000            0.000000           -0.024535            0.385867           -0.034213           -0.205582            0.000000            0.000000           -0.085852           -0.009381           -0.008208            0.000000            0.000000           -0.038456           -0.088382            0.000000           -0.119284           -0.223222           -0.013982            0.000148            0.000000            0.000000            0.000000            0.000000            0.000000            0.000000            1.252138           -0.224111           -0.014425            0.000000 
            0.000000            0.000000           -0.005657      -239033.996179            0.000000           -0.022988            0.000000            0.000000            0.000000           -0.025805          286.622911           -0.000161           -0.005752            0.000000            0.000000         -155.171344           -0.000076            0.000000            0.000000            0.000000           -0.129852           -0.000185            0.000000           -0.000774           -0.030069           -0.003559           -0.038155            0.000000            0.000000            0.000000            0.000000            0.000000            0.000000           -0.224111         -285.541800           -0.120856            0.000000 
            0.000000            0.000000           -0.004392           -0.323694            0.000000           -0.124311            0.000000            0.000000            0.000000           -0.081592            0.048851           -0.000045           -0.030734            0.000000            0.000000           -0.098185           -0.000024            0.000000            0.000000            0.000000           -0.151310           -0.000559            0.000000           -0.001226           -0.031735           -0.001185           -0.168976            0.000000            0.000000            0.000000            0.000000            0.000000            0.000000           -0.014425           -0.120856            1.104398            0.000000 
           -0.133661           -0.024541            0.000000            0.000000            0.000000            0.000000           -0.000020           -0.099325            0.107656            0.000000            0.000000            0.000000           -0.030178           -0.091284           -0.027684            0.000000            0.000000           -0.034986           -0.000161           -0.050775           -0.000001           -0.092378            0.065023            0.000000            0.000000            0.000000           -0.002140           -0.002032            0.000000            0.000000            0.000000            0.000000            0.000000            0.000000            0.000000            0.000000            0.416487 
